F1,id,Lat,Long,Pr,d_o,m_n,N_o_r,r_p_m,ava_2020,room_type
3748,2545184,40.87605,-73.88047,70,85,6,40,0.67,279,0
33374,29005507,40.66656,-73.98204,85,301,6,21,1.5,0,0
7877,6472275,40.77077,-73.90903,45,10,6,4,0.08,344,0
25476,21643550,40.74425,-73.88311,58,26,6,51,2.09,328,0
25307,21549554,40.74403,-73.88167,58,61,6,64,2.6,324,0
21673,18888212,40.7224,-73.81039,40,312,6,6,0.4,65,0
8161,6701706,40.74573,-73.92261,49,38,6,15,0.28,279,0
6464,4942523,40.73835,-73.92636,70,324,6,67,1.28,10,0
11558,9513511,40.85753,-73.86605,65,1,6,9,0.22,364,0
6834,5384774,40.59696,-73.75524,42,16,6,3,0.05,273,0
6671,5188840,40.59642,-73.75606,38,149,6,6,0.12,287,0
34912,30226855,40.76734,-73.95233,100,210,6,45,3.63,91,0
22041,19171670,40.77226,-73.95983,115,278,6,12,0.44,89,0
2931,1900616,40.71863,-73.94575,70,1,6,41,0.75,358,0
2288,1245479,40.7084,-73.94153,99,124,6,156,2.05,270,0
28354,23729632,40.71166,-73.95955,75,226,6,32,1.69,22,0
23910,20608040,40.70739,-73.94726,60,309,6,3,0.11,0,0
23995,20663839,40.72601,-73.97674,110,12,7,35,1.28,107,0
13232,10789911,40.77567,-73.92202,90,7,7,3,0.08,358,0
6182,4772857,40.77075,-73.91018,49,13,7,4,0.09,343,0
3895,2727166,40.7558,-73.92377,50,26,7,42,0.62,0,0
3660,2461540,40.75799,-73.92006,75,147,7,190,2.77,0,0
34235,29778804,40.75805,-73.90927,25,331,7,2,0.17,55,0
15084,12990926,40.7691,-73.91994,63,355,7,2,0.06,0,0
2823,1808550,40.69096,-73.94613,75,134,7,31,0.42,168,0
1923,924600,40.68713,-73.93659,35,155,7,84,1.03,233,0
32319,27952837,40.67818,-73.94709,45,186,7,3,0.2,140,0
28667,24041631,40.6807,-73.92917,50,258,7,7,0.38,309,0
23277,20067361,40.69545,-73.94829,50,268,7,9,0.32,35,0
34547,29978942,40.69522,-73.94027,50,344,7,1,0.13,0,0
2714,1707422,40.72646,-73.95799,160,0,7,8,0.11,356,0
32616,28228599,40.65612,-73.91788,65,0,7,5,0.38,357,0
33456,29081288,40.65454,-73.91885,90,0,7,1,0.16,358,0
34239,29780117,40.6058,-73.95337,55,1,7,5,0.39,326,0
11451,9461669,40.68182,-73.97704,75,1,7,19,0.4,348,0
5373,4198695,40.62735,-73.95704,50,1,7,7,0.11,364,0
5356,4183664,40.67196,-73.93824,70,1,7,20,0.32,364,0
11973,9765276,40.6518,-73.95894,39,11,7,13,0.27,352,0
3778,2586923,40.64772,-73.96273,45,15,7,30,0.44,0,0
27266,22602979,40.67299,-73.95521,49,15,7,7,0.36,343,0
5324,4156175,40.71111,-73.96366,65,22,7,10,0.19,326,0
6802,5346743,40.63304,-74.02811,55,27,7,9,0.15,272,0
5672,4436944,40.66825,-73.95304,150,30,7,24,0.55,309,0
9069,7453966,40.67452,-73.95305,59,39,7,5,0.25,91,0
13544,11291712,40.69488,-73.9434,65,52,7,15,0.34,194,0
17351,14624028,40.64007,-73.97067,45,56,7,6,0.15,344,0
2398,1343532,40.67275,-73.95144,42,67,7,15,0.2,308,0
16933,14153255,40.6628,-73.93397,62,91,7,27,0.7,334,0
6590,5066900,40.69604,-73.94504,65,98,7,16,0.36,203,0
18008,15337711,40.70879,-73.94937,70,117,7,21,0.54,241,0
17380,14670215,40.66271,-73.93498,42,132,7,34,0.86,343,0
7281,5915351,40.67953,-73.95136,150,185,7,12,0.23,0,0
24921,21295951,40.66508,-73.95097,58,198,7,16,0.62,159,0
30758,26401639,40.60369,-73.94511,36,208,7,15,0.92,129,0
1755,830840,40.62908,-73.95965,68,278,7,1,0.01,87,0
23934,20624287,40.68163,-73.95558,37,283,7,18,0.68,85,0
18789,16140364,40.69278,-73.95987,31,284,7,12,0.34,63,0
19327,16424642,40.69935,-73.92642,41,291,7,8,0.23,20,0
8615,7038801,40.66743,-73.94712,48,298,7,53,0.99,82,0
24099,20729133,40.69155,-73.93662,49,305,7,5,0.19,78,0
34503,29956865,40.67442,-73.95165,50,323,7,1,0.08,0,0
15228,13083988,40.73443,-73.95678,90,330,7,2,0.05,70,0
22365,19408027,40.6719,-73.93475,35,336,7,6,0.24,41,0
18618,15980715,40.699,-73.92849,46,338,7,26,0.77,11,0
26676,22227610,40.64495,-73.99615,70,342,7,2,0.09,0,0
29441,24896533,40.68409,-73.96467,60,345,7,7,0.96,42,0
26393,22083268,40.68958,-73.91393,30,351,7,3,0.12,0,0
31993,27634760,40.69374,-73.92357,35,353,7,5,0.32,0,0
26234,22001568,40.7249,-73.94105,75,354,7,3,0.13,0,0
10209,8400115,40.72403,-73.94306,55,357,7,11,0.22,0,0
6100,4728136,40.65014,-74.00615,40,360,7,13,0.23,0,0
5235,4082357,40.72631,-73.94127,45,361,7,23,0.4,0,0
4342,3265407,40.67303,-73.96424,57,363,7,12,0.18,0,0
18975,16251572,40.72253,-73.9435,60,363,7,6,0.17,213,0
11536,9505047,40.71848,-73.95817,80,364,7,11,0.23,0,0
25378,21590125,40.6723,-73.99214,40,364,7,1,0.04,9,0
31834,27509562,40.65934,-73.90245,45,241,7,8,0.56,144,0
28823,24227739,40.69355,-73.91829,100,26,7,7,0.37,218,0
28463,23838063,40.70029,-73.92744,67,239,7,40,2.02,88,0
19131,16332208,40.70279,-73.9289,31,276,7,2,0.06,89,0
32096,27725844,40.70398,-73.92168,52,306,7,3,0.2,0,0
31685,27380062,40.70296,-73.91755,47,338,7,2,0.12,0,0
3944,2793630,40.71418,-73.99295,100,15,7,14,0.21,355,0
18071,15422083,40.68989,-73.95878,40,26,7,16,0.42,342,0
4029,2897507,40.68105,-73.95783,40,78,7,18,0.49,219,0
25576,21700026,40.6903,-73.96883,188,282,7,1,0.04,83,0
17324,14579123,40.68465,-73.95644,55,326,7,43,1.16,85,0
4118,3010988,40.6769,-73.94483,32,9,7,4,0.08,357,0
21138,18406606,40.67139,-73.93931,100,227,7,6,0.38,248,0
26292,22032210,40.67712,-73.95132,110,275,7,1,0.38,90,0
20579,17809310,40.67164,-73.95326,40,286,7,33,1,63,0
32670,28303888,40.67085,-73.93866,60,304,7,7,0.56,6,0
31624,27314038,40.65473,-73.91846,80,13,7,2,0.18,350,0
25861,21843831,40.65532,-73.91793,80,27,7,1,0.13,349,0
27726,23074259,40.65625,-73.91901,80,43,7,2,0.1,351,0
19590,16636214,40.64798,-73.94492,50,206,7,8,0.23,351,0
27727,23074722,40.65501,-73.91886,80,302,7,3,0.16,359,0
23497,20231480,40.65593,-73.91798,80,318,7,6,0.25,163,0
17725,15040421,40.79639,-73.9347,57,85,7,10,0.26,308,0
6632,5122899,40.78744,-73.95211,61,106,7,172,3.01,231,0
34290,29827671,40.7906,-73.94594,40,213,7,2,0.16,338,0
31125,26807636,40.72573,-73.98377,88,140,7,27,1.75,142,0
11466,9470554,40.72911,-73.98151,79,335,7,123,2.58,46,0
11214,9298895,40.72283,-73.98356,60,354,7,6,0.16,0,0
33186,28836267,40.74688,-73.8817,45,328,7,4,0.29,0,0
17842,15150240,40.6552,-73.96063,50,1,7,2,0.06,364,0
11972,9765011,40.6502,-73.95509,50,41,7,6,0.15,1,0
10103,8287001,40.6419,-73.96421,41,55,7,20,0.4,200,0
10632,8800996,40.63976,-73.96419,40,177,7,16,0.35,280,0
13178,10702489,40.64266,-73.96492,49,266,7,28,0.61,331,0
21196,18462681,40.65306,-73.95507,64,288,7,17,0.59,37,0
14759,12711351,40.74807,-73.82775,40,209,7,108,2.55,172,0
16402,13770759,40.75026,-73.82873,40,212,7,64,1.59,154,0
34820,30152036,40.68412,-73.96951,60,317,7,3,0.25,0,0
33372,29001863,40.70002,-73.89364,35,0,7,1,0.07,365,0
28162,23575012,40.73419,-73.98726,120,351,7,2,0.13,209,0
32890,28514974,40.72032,-73.94561,130,1,7,4,0.36,365,0
17125,14348580,40.7294,-73.94977,56,266,7,69,1.72,180,0
29914,25424320,40.72163,-73.9478,110,346,7,8,0.45,84,0
34940,30247044,40.7247,-73.95378,88,356,7,1,0.09,0,0
29275,24729353,40.72783,-74.00102,89,334,7,46,2.4,8,0
22564,19571350,40.72985,-73.99938,106,357,7,29,1.01,9,0
2261,1215122,40.82393,-73.95308,95,0,7,2,0.03,363,0
5590,4374913,40.80146,-73.95441,89,1,7,107,1.73,357,0
32762,28367842,40.80737,-73.95055,70,3,7,6,0.51,315,0
29562,25015511,40.81444,-73.94385,99,290,7,10,0.79,0,0
1502,728493,40.81073,-73.9437,70,356,7,67,0.82,0,0
14090,11947067,40.80477,-73.95454,45,358,7,16,0.36,0,0
24157,20763577,40.80044,-73.95139,48,358,7,17,0.69,9,0
23685,20413811,40.75707,-73.99802,125,174,7,20,0.72,67,0
23731,20459277,40.75714,-73.99643,100,301,7,37,1.39,93,0
22692,19675743,40.76479,-73.98842,50,342,7,89,3.13,3,0
9449,7734670,40.81387,-73.88797,55,25,7,16,0.31,353,0
7422,6085932,40.6586,-73.96104,80,43,7,4,0.17,254,0
20563,17791464,40.7483,-73.94531,71,30,7,105,3.19,0,0
6416,4900034,40.71579,-73.99253,100,18,7,9,0.15,357,0
9808,8011605,40.71608,-73.99425,72,325,7,13,0.25,12,0
30192,25810632,40.75393,-73.99558,55,1,7,16,1,308,0
1846,865355,40.82719,-73.94484,90,2,7,36,0.46,189,0
30709,26356921,40.7551,-73.99556,99,2,7,14,0.88,360,0
30594,26249499,40.75418,-73.99644,150,6,7,13,0.74,361,0
2086,1059891,40.76463,-73.98112,150,7,7,46,0.72,350,0
30209,25815764,40.7557,-73.99563,62,7,7,13,0.79,355,0
2843,1826701,40.82557,-73.95514,65,9,7,10,0.15,343,0
30199,25813254,40.75437,-73.9964,150,10,7,8,0.52,354,0
7661,6314972,40.85867,-73.93148,80,14,7,17,0.31,42,0
5913,4615631,40.82351,-73.94047,85,18,7,64,1.06,0,0
4684,3613839,40.82544,-73.9402,65,57,7,45,0.84,342,0
33955,29546328,40.84701,-73.93949,38,71,7,23,1.86,310,0
2157,1123737,40.83479,-73.94345,45,88,7,26,0.62,205,0
2118,1089619,40.83535,-73.94334,40,99,7,44,1,341,0
23704,20433673,40.72443,-74.00141,80,131,7,39,1.39,352,0
7434,6094046,40.75863,-73.98472,105,157,7,166,2.98,200,0
34020,29615342,40.77209,-73.95235,95,177,7,3,0.25,1,0
32000,27639832,40.82424,-73.9554,70,190,7,59,3.73,4,0
13662,11452989,40.82195,-73.95508,50,229,7,74,3.04,23,0
1618,783341,40.71502,-73.98192,69,241,7,49,0.58,147,0
18532,15899421,40.77409,-73.98031,125,246,7,86,2.32,202,0
7172,5784897,40.84347,-73.93978,200,278,7,41,0.72,87,0
18624,15984242,40.82434,-73.94979,46,278,7,5,0.14,139,0
21739,18934728,40.83827,-73.94393,64,295,7,30,1.01,59,0
1526,741806,40.85963,-73.93107,97,298,7,2,0.05,0,0
34214,29761111,40.74559,-73.98551,139,301,7,20,1.53,91,0
34375,29881973,40.82424,-73.93753,35,309,7,2,0.35,0,0
28641,24017521,40.8003,-73.93829,74,322,7,32,1.57,33,0
19722,16778903,40.78805,-73.94924,135,323,7,3,0.13,28,0
22433,19459082,40.72728,-73.98954,60,333,7,32,1.15,63,0
23512,20243718,40.80024,-73.96826,51,340,7,2,0.07,0,0
14148,12007456,40.79741,-73.93884,46,355,7,44,1.09,0,0
4286,3212765,40.76429,-73.98043,125,20,7,17,0.27,348,0
3857,2683387,40.76419,-73.98018,140,23,7,55,0.85,351,0
32088,27722209,40.75355,-73.97352,700,282,7,3,0.4,327,0
28467,23839200,40.66501,-73.98992,49,364,7,60,2.95,21,0
28831,24232309,40.7613,-73.92864,60,0,7,1,0.05,365,0
23682,20411065,40.79511,-73.8473,53,7,7,3,0.14,0,0
22793,19744503,40.70008,-73.83344,60,11,7,63,2.2,321,0
6183,4772987,40.77183,-73.90973,50,17,7,18,0.32,341,0
24661,21147249,40.75811,-73.90954,43,18,7,32,1.93,343,0
16358,13750812,40.74821,-73.82948,40,19,7,20,0.48,357,0
21762,18958355,40.74617,-73.94645,71,41,7,96,3.12,47,0
24542,21053432,40.69787,-73.90008,38,107,7,4,0.16,196,0
26433,22102113,40.76717,-73.90994,55,115,7,7,0.36,339,0
11433,9450180,40.7388,-73.92501,65,185,7,15,0.55,357,0
16375,13761271,40.74988,-73.82884,60,197,7,87,2.18,172,0
16404,13770856,40.74944,-73.82772,40,201,7,51,1.27,179,0
29518,24968131,40.73891,-73.92642,50,201,7,4,0.26,358,0
16459,13815162,40.74981,-73.82742,40,202,7,23,0.84,129,0
16401,13770680,40.74875,-73.82775,50,211,7,59,1.48,171,0
31802,27487078,40.75759,-73.91703,90,292,7,1,0.07,0,0
27730,23076968,40.76649,-73.82991,49,303,7,28,1.29,0,0
27444,22770831,40.70379,-73.8187,50,306,7,19,1.02,38,0
34387,29884872,40.75406,-73.92095,40,307,7,1,0.08,63,0
20759,18022545,40.75729,-73.91591,75,336,7,42,1.3,41,0
33230,28890854,40.76515,-73.92657,50,355,7,3,0.22,32,0
3344,2171821,40.70218,-73.91005,100,6,7,14,0.22,328,0
16458,13814281,40.70183,-73.91146,35,20,7,20,0.52,253,0
17862,15178955,40.70703,-73.90907,80,26,7,5,0.13,339,0
15077,12988054,40.70435,-73.91207,42,349,7,3,0.08,0,0
29097,24527051,40.60399,-73.94523,36,298,7,4,0.23,59,0
26233,22001385,40.70992,-74.00102,85,25,7,2,0.08,307,0
6403,4887473,40.64132,-74.01767,65,105,7,11,0.18,344,0
9138,7501694,40.81335,-73.8873,40,25,7,15,0.29,350,0
9370,7692660,40.81229,-73.88887,60,39,7,20,0.38,347,0
10446,8620134,40.77127,-73.95175,115,309,7,96,1.89,70,0
24470,21005576,40.77867,-73.97914,129,11,7,12,0.81,359,0
5555,4349358,40.77474,-73.97886,125,45,7,239,3.86,0,0
8981,7376952,40.77976,-73.97837,120,263,7,12,0.83,350,0
28022,23429109,40.78654,-73.97663,149,294,7,30,1.57,61,0
35127,30369751,40.78384,-73.97696,95,320,7,1,0.09,0,0
32742,28349233,40.84067,-73.93602,36,2,7,9,0.67,295,0
8930,7328260,40.83769,-73.94207,40,289,7,17,0.35,79,0
14406,12286191,40.83294,-73.94167,77,297,7,19,0.45,328,0
4109,2997377,40.83383,-73.94469,39,304,7,15,0.36,264,0
15098,13004741,40.84524,-73.93508,49,358,7,18,0.45,160,0
17061,14278418,40.71498,-73.94207,75,18,7,13,0.33,351,0
22876,19801154,40.71262,-73.94156,70,34,7,2,0.31,336,0
16072,13585835,40.70648,-73.92997,65,85,7,48,1.15,279,0
21259,18519090,40.71249,-73.96335,60,177,7,5,0.16,296,0
3995,2863223,40.70665,-73.95067,75,276,7,18,0.28,87,0
16834,14072298,40.71423,-73.95647,80,307,7,13,0.32,83,0
26107,21960720,40.71353,-73.94337,60,350,7,2,0.08,0,0
32440,28073918,40.71216,-73.95968,75,352,7,5,0.34,0,0
25895,21857734,40.70941,-73.93862,42,360,7,4,0.17,62,0
16544,13881787,40.71124,-73.94861,57,360,7,14,0.34,63,0
1967,959871,40.71081,-73.96121,120,362,7,16,0.21,0,0
28164,23576132,40.71072,-73.94382,39,363,7,4,0.29,0,0
9993,8190747,40.74715,-73.91104,75,1,7,2,0.06,365,0
22089,19204555,40.76012,-73.9092,45,25,8,27,0.91,0,0
11786,9674869,40.76933,-73.91164,49,68,8,18,0.37,12,0
13065,10542679,40.69367,-73.93286,45,214,8,29,0.64,77,0
11625,9556983,40.70111,-73.92202,74,355,8,18,0.45,6,0
2254,1199863,40.67463,-73.91811,103,363,8,5,0.17,0,0
34349,29861097,40.65556,-73.95243,45,287,8,6,0.62,33,0
16337,13740704,40.63222,-73.93398,45,289,8,15,0.78,77,0
18976,16251963,40.72547,-73.94595,50,363,8,2,0.18,0,0
6826,5372526,40.71952,-73.99313,71,203,8,61,1.08,166,0
18726,16069925,40.80325,-73.96174,80,305,8,3,0.08,122,0
34346,29859444,40.76061,-73.99038,170,350,8,1,0.09,2,0
18232,15564955,40.76135,-73.96645,230,278,8,4,0.14,87,0
14171,12039579,40.70911,-73.8296,73,27,8,2,0.12,150,0
11784,9674142,40.76768,-73.90986,59,49,8,183,3.77,0,0
17129,14351787,40.76933,-73.91165,55,146,8,56,1.53,292,0
11961,9757875,40.7092,-73.82984,65,15,8,13,0.27,155,0
8108,6660518,40.70945,-73.83132,59,92,8,15,0.3,158,0
16525,13876073,40.79564,-73.97173,97,177,8,3,0.08,0,0
25487,21647976,40.71763,-73.96008,50,359,8,3,0.13,0,0
26101,21958076,40.62848,-74.03077,79,197,9,17,0.7,123,0
32316,27951475,40.69037,-73.92694,60,282,9,1,0.12,83,0
26135,21967562,40.63014,-74.03126,79,210,9,32,1.35,123,0
24613,21108401,40.71727,-73.95597,55,360,9,43,1.62,10,0
4678,3605896,40.84464,-73.9355,59,347,9,28,0.44,3,0
16966,14177028,40.71555,-73.96325,98,339,9,67,1.68,98,0
35125,30369494,40.70955,-73.96311,69,344,9,1,0.18,28,0
33624,29231943,40.72762,-73.98118,150,306,10,3,0.22,0,0
31091,26783332,40.69517,-73.93248,95,11,10,13,0.76,365,0
2329,1291020,40.66812,-73.99022,250,2,10,1,0.18,156,0
17790,15099149,40.66303,-73.99431,75,15,10,13,0.34,308,0
34308,29832431,40.69351,-73.95161,60,16,10,1,0.08,365,0
10719,8869383,40.65631,-73.95535,40,20,10,13,0.27,335,0
8210,6733512,40.68814,-73.93089,55,51,10,20,0.4,160,0
1902,912376,40.69901,-73.93967,51,57,10,5,0.07,10,0
27281,22617426,40.67439,-73.95286,35,71,10,8,0.36,365,0
29910,25420704,40.58484,-73.94022,85,107,10,1,0.06,365,0
25959,21889698,40.66373,-73.93222,65,186,10,1,0.07,179,0
30580,26224149,40.58338,-73.93961,75,197,10,5,0.33,269,0
21035,18306436,40.73034,-73.9527,69,211,10,6,0.19,143,0
8023,6607833,40.61814,-73.97078,49,213,10,5,0.16,150,0
9593,7837685,40.66855,-73.92945,75,234,10,12,0.23,0,0
27005,22384915,40.65278,-73.95392,45,289,10,18,0.77,85,0
32037,27678012,40.71877,-73.96093,63,297,10,2,0.23,0,0
34959,30255425,40.67947,-73.97806,45,299,10,1,0.09,343,0
7913,6504972,40.70154,-73.92154,40,319,10,22,0.42,52,0
35052,30319473,40.64456,-74.00839,28,328,10,1,0.09,0,0
28119,23521858,40.69126,-73.99288,50,355,10,4,0.19,0,0
28571,23925502,40.70139,-73.92567,70,356,10,2,0.13,35,0
22407,19438593,40.68919,-73.91719,50,359,10,1,0.09,0,0
17441,14744735,40.7272,-73.94374,55,359,10,8,0.2,1,0
25462,21635015,40.70426,-73.92551,60,361,10,10,0.41,35,0
7862,6461245,40.69113,-73.91501,60,276,10,7,0.14,1,0
17563,14856742,40.69924,-73.91261,45,301,10,1,0.03,64,0
12133,9838053,40.70311,-73.91264,39,306,10,2,0.17,0,0
15788,13429684,40.69941,-73.92833,35,343,10,13,0.33,0,0
24110,20739147,40.69855,-73.93671,100,346,10,14,0.52,25,0
3030,1966735,40.79604,-73.94237,64,31,10,70,0.96,313,0
30676,26326115,40.79486,-73.94038,80,238,10,15,0.87,0,0
32570,28188131,40.79863,-73.93461,95,276,10,19,1.26,35,0
19343,16428888,40.7288,-73.98147,100,355,10,8,0.28,0,0
4862,3765095,40.65441,-73.96257,45,332,10,9,0.23,90,0
31756,27434658,40.64472,-73.96263,42,336,10,1,0.07,0,0
1672,799945,40.68537,-73.97713,40,66,10,35,0.41,289,0
1706,813225,40.68871,-73.97181,68,70,10,41,0.52,304,0
1598,773844,40.69377,-73.97009,90,345,10,1,0.07,0,0
1760,834088,40.73184,-73.95802,55,345,10,11,0.21,0,0
34672,30060150,40.65977,-73.99087,40,296,10,12,0.98,84,0
33134,28761069,40.80774,-73.94939,62,28,10,5,0.37,308,0
1492,723709,40.80351,-73.95648,95,276,10,9,0.1,42,0
2021,1005763,40.81309,-73.95267,99,282,10,45,0.56,83,0
33773,29383018,40.81548,-73.95931,80,287,10,44,3.22,0,0
24420,20973084,40.82876,-73.94538,42,309,10,26,1.01,65,0
34123,29683262,40.79018,-73.94014,78,325,10,18,1.48,100,0
14970,12895146,40.80476,-73.95416,44,340,10,3,0.17,12,0
24195,20800449,40.81561,-73.95393,65,359,10,68,2.54,0,0
26186,21983211,40.76535,-73.98765,130,313,10,2,0.11,0,0
16927,14149046,40.68689,-73.80117,60,23,10,5,0.21,346,0
20698,17944140,40.65377,-73.73087,35,108,10,39,1.21,353,0
28760,24151123,40.65629,-73.95465,90,328,10,4,0.23,26,0
28255,23650259,40.72142,-73.98411,350,278,10,2,0.1,87,0
1779,841211,40.7466,-73.99219,999,0,10,30,0.37,0,0
34125,29683561,40.79017,-73.93988,78,31,10,17,1.52,110,0
24077,20710022,40.80171,-73.95122,55,211,10,6,0.23,180,0
7633,6288004,40.71063,-73.99526,90,219,10,140,2.53,7,0
4193,3098703,40.80399,-73.94665,100,343,10,91,1.36,192,0
2110,1080839,40.73099,-73.98762,150,354,10,36,0.45,0,0
6527,5004463,40.6216,-73.95315,60,37,10,27,0.46,305,0
33775,29383020,40.81454,-73.96086,98,282,10,64,4.66,267,0
2539,1490223,40.80011,-73.9133,60,356,10,21,0.28,276,0
15920,13505542,40.75946,-73.91173,70,4,10,4,0.32,280,0
14813,12763008,40.73852,-73.92777,85,206,10,29,0.67,161,0
29217,24653572,40.6416,-74.09861,50,57,10,2,0.11,339,0
9759,7967922,40.71111,-73.91689,52,340,10,9,0.18,39,0
20242,17458291,40.66654,-73.81219,55,5,10,2,0.12,296,0
18566,15937310,40.66675,-73.81071,75,24,10,8,0.26,301,0
33276,28927290,40.59934,-74.07836,35,14,10,52,3.66,273,0
4003,2867115,40.74547,-73.93184,60,168,10,64,2.47,52,0
1709,814327,40.77171,-73.95042,81,3,10,67,0.9,365,0
17885,15203342,40.77799,-73.94935,80,215,10,11,0.31,144,0
12381,9958558,40.77481,-73.98144,90,327,10,12,0.25,0,0
31442,27133412,40.71671,-73.94094,70,153,10,3,0.19,294,0
28822,24226528,40.70949,-73.94892,75,257,10,35,1.73,9,0
32776,28385896,40.70568,-73.94282,70,354,10,2,0.14,0,0
24227,20817201,40.71591,-73.95513,50,363,10,67,2.47,17,0
17108,14324811,40.68489,-73.95203,55,0,11,10,0.56,198,0
6665,5181492,40.70041,-73.93816,73,186,11,25,0.43,247,0
30273,25894828,40.68402,-73.95337,60,278,11,7,0.4,198,0
8709,7113393,40.70675,-73.93909,85,116,11,7,0.13,364,0
21491,18729143,40.71725,-73.9544,62,359,11,121,3.89,23,0
6557,5036659,40.67615,-73.95776,55,25,12,45,0.77,342,0
11613,9548422,40.69002,-73.96002,45,26,12,2,0.05,249,0
9477,7758083,40.69944,-73.9197,49,251,12,4,0.1,0,0
34973,30265098,40.66383,-73.94907,50,345,12,2,0.18,0,0
17126,14349588,40.70267,-73.98828,125,228,12,29,0.73,0,0
6453,4932075,40.72023,-73.9479,275,26,12,1,0.02,339,0
32594,28215809,40.80823,-73.94963,62,26,12,5,0.69,332,0
2521,1474980,40.72247,-73.97947,73,85,12,13,0.18,32,0
2070,1045491,40.71454,-73.9507,75,282,12,189,2.36,68,0
19777,16823712,40.70833,-73.93916,66,351,12,10,0.34,0,0
25512,21664533,40.66887,-73.92125,54,18,13,15,0.71,252,0
3426,2237032,40.74495,-73.95146,99,10,13,18,0.31,0,0
31424,27110090,40.83668,-73.94476,37,345,13,2,0.12,0,0
12777,10192593,40.74392,-73.95147,99,28,13,12,0.31,351,0
19883,16973662,40.7138,-73.96043,98,225,13,14,0.47,163,0
5414,4232255,40.62605,-74.03014,45,91,14,8,0.15,331,0
3259,2112142,40.68162,-73.94848,48,0,14,10,0.24,355,0
4315,3238517,40.67994,-73.94318,105,30,14,27,0.41,308,0
11990,9770459,40.68124,-73.94188,75,57,14,19,0.47,336,0
4822,3728309,40.68905,-73.92685,45,116,14,9,0.29,209,0
7005,5593975,40.67861,-73.9453,125,185,14,7,0.14,179,0
17160,14383742,40.69602,-73.93422,50,301,14,10,0.31,32,0
20323,17534189,40.69428,-73.94148,42,302,14,38,1.15,58,0
30320,25948225,40.69329,-73.91579,70,0,14,2,0.13,365,0
2169,1130855,40.67673,-73.96399,90,1,14,81,1.05,335,0
23720,20441901,40.6898,-73.96012,45,10,14,2,0.16,308,0
27433,22756078,40.69124,-73.90236,69,15,14,7,0.32,340,0
4348,3270702,40.6774,-73.94566,40,18,14,13,0.2,40,0
8504,6969011,40.67618,-73.95133,44,31,14,13,0.25,36,0
6717,5251340,40.68173,-74.00366,60,38,14,131,2.82,348,0
4946,3832444,40.70098,-73.93959,34,121,14,25,0.48,194,0
28214,23620728,40.69166,-73.90314,63,185,14,7,0.36,155,0
21047,18313862,40.66405,-73.98512,82,192,14,11,0.35,166,0
20200,17387259,40.65642,-73.96085,53,211,14,9,0.29,151,0
20554,17778941,40.6921,-73.93502,59,267,14,203,6.3,77,0
4074,2949826,40.64108,-73.96584,30,301,14,6,0.09,0,0
35340,30427669,40.63234,-74.0231,40,305,14,3,0.26,0,0
1863,880424,40.65514,-73.95956,60,305,14,116,1.51,62,0
27129,22470605,40.72147,-73.9441,75,307,14,4,0.18,67,0
7764,6384622,40.6608,-73.96197,45,309,14,9,0.17,40,0
29420,24872073,40.68923,-73.92682,50,315,14,5,0.32,0,0
20605,17839052,40.66424,-73.98395,100,336,14,8,0.26,0,0
20647,17881079,40.72449,-73.94486,84,344,14,7,0.22,0,0
9248,7599569,40.69574,-73.9286,50,358,14,10,0.19,0,0
20825,18080436,40.63592,-74.0219,30,361,14,10,0.31,1,0
32833,28438576,40.69873,-73.92494,68,361,14,2,0.15,21,0
5562,4350952,40.68485,-73.9643,77,346,14,9,0.15,0,0
22642,19636727,40.60732,-74.08709,40,11,14,38,1.38,348,0
16753,14011511,40.67424,-73.88136,29,176,14,12,0.33,301,0
5992,4661135,40.69207,-73.97407,70,211,14,19,0.34,160,0
18754,16097822,40.59587,-74.08614,35,41,14,12,0.35,335,0
21130,18396281,40.82452,-73.94512,75,1,14,7,0.24,0,0
10485,8652729,40.82305,-73.94555,59,32,14,27,0.53,0,0
10829,8974316,40.82325,-73.94444,47,78,14,21,0.52,154,0
28189,23598012,40.82325,-73.95243,46,288,14,12,0.61,0,0
17435,14737992,40.82483,-73.95394,41,297,14,29,0.76,41,0
25781,21803103,40.82347,-73.95228,65,331,14,13,0.54,0,0
13657,11444671,40.82283,-73.95247,65,152,14,52,1.15,0,0
21345,18602201,40.82607,-73.94481,85,186,14,3,0.1,0,0
